MarketId,Country,Admin 1,Admin 2,Market Name,Latitude,Longitude,Population
4108,Ethiopia,SNNPR,GURAGE,Enseno,8.0666,38.4666,58598
8347,Ethiopia,Somali,SHINILE,Erer,9.5547,41.3834,44823
3063,Ethiopia,Oromia,ARSI,Eteya,8.1289,39.2314,52956
3655,Ethiopia,Somali,LIBEN,Filtu,5.1127,40.6543,23003
7814,Ethiopia,Amhara,N. WELLO,Flakit,11.6667,38.8,27556
506,Ethiopia,Gambela,ZONE 1,Gambela,8.25,34.5833,93148
473,Ethiopia,SNNPR,GAMO GOFA,Gamo Gofa,6.6167,37.15,11391
3671,Ethiopia,B. Gumuz,METEKEL,Gilgelbeles,11.1591,36.3438,17791
3663,Ethiopia,Oromia,BALE,Ginnir,7.1259,40.7175,38060
3667,Ethiopia,Oromia,E. HARERGE,Girawa,9.1322,41.8359,65759
460,Ethiopia,Somali,GODE,Gode,6.0225,43.1303,3631
3652,Ethiopia,Oromia,N. SHEWA (R4),Gohatsiyon/GebreGuracha,10.0041,38.2454,37073
485,Ethiopia,Amhara,N. GONDER,Gonder,12.6,37.4667,257958
515,Ethiopia,Oromia,BALE,Gordamole,6.108,40.7552,527
3647,Ethiopia,Afar,ZONE4,Gubiya/yalo,12.3658,39.8824,13034
3075,Ethiopia,Harari,HARAR/HUNDENE,Harar,9.3139,42.1181,174202
3064,Ethiopia,Amhara,S. WELLO,Harbu,10.9225,39.7841,28973
3076,Ethiopia,Oromia,E. HARERGE,Haromaya,9.4217,42.0333,95556
516,Ethiopia,SNNPR,SIDAMA,Hawassa,7.05,38.4667,267313
509,Ethiopia,Tigray,E. TIGRAY,Hawzien,14.0333,39.45,20050
474,Ethiopia,SNNPR,HADIYA,Hossana,7.5833,37.8833,114020
505,Ethiopia,Tigray,W. TIGRAY,Humera,14.2906,36.6081,33495
3069,Ethiopia,Amhara,W. GOJAM,Jiga,10.678,37.3754,29581
461,Ethiopia,Somali,JIJIGA,Jijiga,9.3333,42.8167,208177
486,Ethiopia,Oromia,JIMMA,Jimma,7.6667,36.8333,240537
3661,Ethiopia,SNNPR,SOUTH OMO,Jinka,5.7878,36.5673,53319
493,Ethiopia,SNNPR,KONSO SW,Karati,5.25,37.4833,4345
3662,Ethiopia,Somali,KORAHE,Kebri Dehar,6.7372,44.2797,52085
5064,Ethiopia,B. Gumuz,KAMASHI,Kemashi,9.4847,35.9141,895
3065,Ethiopia,Amhara,OROMIYA,Kemise,10.7196,39.873,69124
494,Ethiopia,Oromia,JIMMA,Kersa,7.6667,36.8333,240537
3656,Ethiopia,SNNPR,SOUTH OMO,Key Afer,5.5198,36.7304,5716
475,Ethiopia,Amhara,N. WELLO,Kobo,12.15,39.6333,70091
459,Ethiopia,Tigray,S. TIGRAY,Korem,12.5058,39.5228,53235
3651,Ethiopia,Gambela,ZONE 3,Kowerneng/Korgang,8.3267,33.9534,25668
7569,Ethiopia,Tigray,S. TIGRAY,Maichow,12.7829,39.5446,65108
3066,Ethiopia,Amhara,S. WELLO,Masha,11.23,39.0633,18821
3653,Ethiopia,Tigray,NW. TIGRAY,May Tsemre,13.5609,38.1301,16676
3665,Ethiopia,Oromia,W. HARERGE,Mechara,8.6012,40.3243,32049
3673,Ethiopia,Tigray,S. TIGRAY,Mehoni,12.8037,39.6462,33695
487,Ethiopia,Tigray,MEKELE,Mekele,13.4967,39.4753,141083
3067,Ethiopia,Amhara,N. WELLO,Mersa,11.6663,39.6576,43741
495,Ethiopia,Oromia,ARSI,Merti,8.4865,39.8314,26570
517,Ethiopia,Gambela,GODERE,Meti,7.2333,35.3167,45697
496,Ethiopia,Amhara,E. GOJAM,Mota,11.0833,37.8667,47242
3654,Ethiopia,Oromia,BORENA,Moyale,3.535,39.0404,24751
512,Ethiopia,Oromia,E. SHEWA,Nazareth,8.55,39.2667,427912
7813,Ethiopia,Amhara,S. GONDER,Nefas Mewcha,11.7333,38.4667,44095
3660,Ethiopia,Oromia,GUJI,Negele,5.3384,39.5688,71450
499,Ethiopia,Oromia,E. WELLEGA,Nekempt,9.0833,36.55,151993
3078,Ethiopia,Gambela,ZONE 2,Punido,7.7495,34.4268,171
3674,Ethiopia,Tigray,MEKELE,Quiha,13.5024,39.4803,143532
483,Ethiopia,Oromia,BALE,Robe,7.1333,40,110957
465,Ethiopia,Amhara,N. WELLO,Robit,12.0167,39.6333,18788
3648,Ethiopia,SNNPR,GAMO GOFA,Sawla,6.3008,36.8785,57861
3068,Ethiopia,Amhara,S. WELLO,Segno Gebeya,11.102,39.6272,203671
497,Ethiopia,Amhara,W. HAMRA,Sekota,12.6306,39.0347,29686
9129,Ethiopia,Afar,ZONE2,Shahigubi,13.6897,39.8897,17536
488,Ethiopia,Oromia,E. SHEWA,Shashemene,7.1833,38.5833,289432
3675,Ethiopia,Tigray,NW. TIGRAY,Sheraro,14.4,37.9333,6690
3668,Ethiopia,B. Gumuz,ASOSA,Sherkole,10.5981,34.8713,717
3070,Ethiopia,Amhara,N. WELLO,Shewa Robit,12.0167,39.6333,18788
3107,Ethiopia,Tigray,NW. TIGRAY,Shire,14.1,38.2833,99595
856,Ethiopia,Tigray,S. TIGRAY,Sik'ela,13.0887,39.0099,6805
476,Ethiopia,SNNPR,WELAYITA,Sodo,6.85,37.75,164748
498,Ethiopia,SNNPR,SOUTH OMO,Turmi,4.9667,36.4833,6101
477,Ethiopia,Tigray,C. TIGRAY,Wekro,14.1067,38.5403,29359
6706,Ethiopia,Afar,ZONE3,Werer,9.6667,40.3333,1673
468,Ethiopia,Oromia,E. SHEWA,Wolenchiti,8.6667,39.4333,35493
500,Ethiopia,Oromia,S.W. SHEWA,Woliso,8.5333,37.9833,98057
478,Ethiopia,SNNPR,GEDEO,Wonago,6.3167,38.2667,131603
7574,Ethiopia,Tigray,E. TIGRAY,Wukro,13.7907,39.6011,66697
479,Ethiopia,Oromia,BORENA,Yabelo,4.8833,38.0833,24938
501,Ethiopia,Oromia,E. SHEWA,Ziway,7.9333,38.7167,87124
277,Gambia,Kanifing Municipal Council,Kombo Saint Mary,Bakau,13.4781,-16.6819,261642
278,Gambia,Kanifing Municipal Council,Banjul,Banjul,13.4531,-16.5775,31437
279,Gambia,Central River,Sami,Bansang,13.4333,-14.65,18017
280,Gambia,Upper River,Wuli,Basse Santa su,13.3167,-14.2167,49143
281,Gambia,West Coast,Kombo Central,Brikama,13.2675,-16.6461,153239
916,Gambia,Central River,Fulladu West,Brikamaba,13.5333,-14.9333,23134
282,Gambia,North Bank,Lower Niumi,Essau / Barra,13.4828,-16.5456,42815
283,Gambia,North Bank,Upper Baddibu,Farafenni,13.5667,-15.6,30115
3737,Gambia,North Bank,Lower Niumi,Fass Njaga Choi,13.5645,-16.4276,12894
3736,Gambia,Upper River,Kantora,Fatoto,13.4012,-13.891,11600
1355,Gambia,West Coast,Kombo South,Gunjur,13.1817,-16.7583,31811
1356,Gambia,Central River,Niamina East,Jarreng,13.6167,-15.1833,8613
1514,Gambia,West Coast,Foni Jarrol,Kalagi,13.24,-15.83,7163
284,Gambia,Central River,Lower Saloum,Kaur Wharf Town,13.7,-15.3167,9262
286,Gambia,North Bank,Central Baddibu,Ker Pate Kore,13.5855,-15.9707,8693
285,Gambia,North Bank,Lower Baddibu,Kerewan,13.4894,-16.0911,9198
287,Gambia,Central River,Niani,Kuntaur,13.65,-14.8667,10561
288,Gambia,Lower River,Kiang Central,Kwinella Nya Kunda,13.4,-15.8,4235
289,Gambia,North Bank,Upper Niumi,Lamin,13.3522,-16.4339,5217
290,Gambia,Kanifing Municipal Council,Kombo Saint Mary,Latri kunda,13.4486,-16.6853,495297
919,Gambia,North Bank,Lower Niumi,Ndugu Kebbeh,13.5403,-16.3219,12511
918,Gambia,Upper River,Fulladu East,Sare Bojo,13.3167,-14.5333,7256
917,Gambia,Upper River,Sandu,Sare Ngai,13.5,-14.4333,4616
912,Gambia,Kanifing Municipal Council,Kombo Saint Mary,Serrekunda,13.4383,-16.6781,540278
913,Gambia,West Coast,Foni Bintang Karenai,Sibanor,13.2081,-16.1964,9596
914,Gambia,Lower River,Jarra West,Soma,13.4333,-15.5333,24647
920,Gambia,Central River,Niani,Wassu,13.6833,-14.8833,11515
915,Gambia,Central River,Niamina East,Wellingara,13.6333,-15.0333,10908
2007,Gaza,Gaza Strip,Gaza,Gaza,31.5061,34.4627,888888
2006,Gaza,Gaza Strip,North Gaza,Gaza North,31.5351,34.4836,880746
8215,Gaza,Gaza Strip,Kan Younis,Gaza Strip,31.3461,34.3257,320206
2010,Gaza,Gaza Strip,Rafah,Rafah,31.2702,34.2562,226273
209,Ghana,GREATER ACCRA,ACCRA METROPOLIS,Accra,5.55,-0.2167,1021658
1711,Ghana,BRONG AHAFO,TAIN,Badu,7.692,-2.23,12186
1712,Ghana,NORTHERN,KPANDAI,Banda,8.3153,-0.1317,11602
1713,Ghana,UPPER EAST,BAWKU MUNICIPAL,Bawku,11.0541,-0.2385,53973
1714,Ghana,NORTHERN,NANUMBA NORTH,Bimbilla,8.8497,0.063,37326
221,Ghana,UPPER EAST,BOLGATANGA MUNICIPAL,Bolga,10.7856,-0.8514,83415
1715,Ghana,UPPER EAST,BONGO,Bongo,10.909,-0.808,26378
1717,Ghana,NORTHERN,BUNKPURUGU YONYO,Bunkprugu,10.5127,0.098,29988
213,Ghana,CENTRAL,CAPE COAST METRO,Cape Coast,5.1057,-1.2413,146472
1718,Ghana,VOLTA,KRACHI EAST,Dambai,8.0601,0.1846,23942
223,Ghana,ASHANTI,EJURA SEKYE DUMASE,Ejura,7.3833,-1.3667,21542
1719,Ghana,UPPER EAST,BUILSA SOUTH,Fumbisi,10.4511,-1.306,7094
1720,Ghana,UPPER EAST,GARU TEMPANE,Garu,10.8536,-0.1799,34981
1721,Ghana,NORTHERN,GUSHIEGU,Gushegu,9.9213,-0.2174,17394
219,Ghana,VOLTA,HO MUNICIPAL,Ho,6.6,0.4667,181954
2802,Ghana,VOLTA,HOHOE MUNICIPAL,Hohoe,7.1518,0.4736,123062
1722,Ghana,UPPER WEST,JIRAPA,Jirapa,10.5238,-2.7034,24450
1723,Ghana,VOLTA,KADJEBI,Kadjebi,7.5299,0.4738,16084
1724,Ghana,BRONG AHAFO,SENE EAST,Kajeji,7.784,-0.229,7045
1725,Ghana,VOLTA,KRACHI WEST,Kete Krachi,7.8014,-0.0513,21446
1726,Ghana,BRONG AHAFO,KINTAMPO NORTH,Kintampo,8.0593,-1.7296,44939
212,Ghana,EASTERN,NEW JUABEN MUNICIPAL,Koforidua,6.0833,-0.25,181758
1727,Ghana,NORTHERN,KPANDAI,Kpandai,8.4705,-0.0117,18013
1728,Ghana,VOLTA,NKWANTA SOUTH,Kpassa,8.4654,0.3592,8270
215,Ghana,ASHANTI,KMA,Kumasi,6.6833,-1.6167,1453802
1729,Ghana,UPPER WEST,LAWRA,Lawra,10.6459,-2.8827,17413
214,Ghana,CENTRAL,MFANTSIMAN,Mankessim,5.2667,-1.0167,60288
1730,Ghana,UPPER WEST,NADOWLI-KALEO,Nadowli,10.3669,-2.6636,9213
1731,Ghana,NORTHERN,MAMPRUSI EAST,Nalerigu,10.5238,-0.3701,24916
1732,Ghana,UPPER EAST,KASENA NANKANA EAST,Navrongo,10.894,-1.0921,44056
1733,Ghana,VOLTA,NKWANTA SOUTH,Nkwanta,8.2603,0.5221,26932
216,Ghana,ASHANTI,OBUASI MUNICIPAL,Obuasi,6.2,-1.6667,132351
1734,Ghana,NORTHERN,SABOBA,Saboba,9.7064,0.3137,11331
211,Ghana,WESTERN,SEKONDI TAKORADI,Sekondi/Takoradi,4.9333,-1.7,200497
217,Ghana,BRONG AHAFO,SUNYANI MUNICIPAL,Sunyani,7.3333,-2.3333,94936
220,Ghana,NORTHERN,TAMALE NORTH SUB METRO,Tamale,9.4,-0.8333,191637
218,Ghana,BRONG AHAFO,TECHIMAN MUNICIPAL,Techiman,7.5833,-1.9333,94258
210,Ghana,GREATER ACCRA,TEMA METROPOLIS,Tema,5.6167,-0.0167,112195
1736,Ghana,UPPER WEST,SISSALA EAST,Tumu,10.8783,-1.9833,15778
222,Ghana,UPPER WEST,WA MUNICIPAL,Wa,10.05,-2.4833,48131
1737,Ghana,UPPER WEST,WA WEST,Wichau,9.826,-2.6804,4185
1738,Ghana,BRONG AHAFO,PRU,Yeji,8.2167,-0.65,36467
1739,Ghana,NORTHERN,YENDI MUNICIPAL,Yendi,9.445,-0.0093,62241
1740,Ghana,NORTHERN,ZABZUGU,Zabzugu,9.295,0.3701,24370
2050,Guinea,Nzerekore,Beyla,Beyla,8.6884,-8.6436,31834
1639,Guinea,Boke,Boke,Boke,10.9333,-14.3,62289
356,Guinea,Kindia,Conakry,Conakry-Concasseur,9.5833,-13.65,418731
1571,Guinea,Kindia,Conakry,Conakry-Madina,9.5432,-13.6634,121815
2572,Guinea,Kindia,Conakry,Conakry-Niger,9.509,-13.712,13260
354,Guinea,Kindia,Conakry,Conakry-Yéguéma,9.5667,-13.6333,453900
355,Guinea,Kindia,Conakry,Conakry-Yimbaya,9.5861,-13.5956,701806
357,Guinea,Kankan,Kankan,Dibida (Kankan),10.3833,-9.3,231155
1769,Guinea,Faranah,Faranah,Faranah,10.0451,-10.7492,94289
358,Guinea,Nzerekore,Nzerekore,Grand marché (Nzerekore),7.7472,-8.8239,259328
2052,Guinea,Nzerekore,Gueckedou,Gueckedou,8.5667,-10.1333,63455
1767,Guinea,Kindia,Kindia,Kindia,10.0407,-12.863,182554
1770,Guinea,Faranah,Kissidougou,Kissidougou,9.1915,-10.1143,116520
1574,Guinea,Boke,Koundara,Koundara,12.4833,-13.3,32033
2049,Guinea,Nzerekore,Lola,Lola,7.8022,-8.5337,35304
2051,Guinea,Nzerekore,Macenta,Macenta,8.5383,-9.4728,71831
1768,Guinea,Mamou,Mamou,Mamou,10.3727,-12.087,86830
1573,Guinea,Labe,Labe,Marché central (Labé),11.3218,-12.2902,177686
1771,Guinea,Boke,Boke,Tanène,11.0128,-14.241,5340
4568,Guinea-Bissau,Bafata,Bambadinca,Bambadinca,12.0237,-14.8604,10632
4597,Guinea-Bissau,Tombali,Bedanda,Bedanda,11.2809,-15.1196,5545
4576,Guinea-Bissau,Cacheu,Bigene,Bigene,12.4399,-15.5372,7123
4599,Guinea-Bissau,Sector Autonomo De Bissau,Sector Autonomo De Bissau,Bissau-Bairro Militar,11.8703,-15.6191,509565
227,Guinea-Bissau,Sector Autonomo De Bissau,Sector Autonomo De Bissau,Bissau-Bandim,11.85,-15.6,402963
4584,Guinea-Bissau,Sector Autonomo De Bissau,Sector Autonomo De Bissau,Bissau-Caracol,11.8531,-15.5998,424505
4567,Guinea-Bissau,Sector Autonomo De Bissau,Sector Autonomo De Bissau,Bissau-Pefine,11.8678,-15.5944,475356
4566,Guinea-Bissau,Biombo,Safim,Bissau-Plack,11.8812,-15.645,325768
3101,Guinea-Bissau,Oio,Bissora,Bissora,12.2232,-15.4499,19850
4583,Guinea-Bissau,Gabu,Boe,Boe,11.8401,-13.9334,1270
3106,Guinea-Bissau,Bolama,Bolama,Bolama,11.5779,-15.4821,7224
4587,Guinea-Bissau,Bolama,Bubaque,Bubaque,11.2996,-15.8271,4688
4571,Guinea-Bissau,Cacheu,Bula,Bula,12.1084,-15.7115,12204
3105,Guinea-Bissau,Cacheu,Cacheu,Cacheu,12.2775,-16.1649,4870
4573,Guinea-Bissau,Tombali,Cacine,Cacine,11.1287,-15.0205,2024
4570,Guinea-Bissau,Cacheu,Caio,Caio,11.9306,-16.2011,3400
4572,Guinea-Bissau,Cacheu,Canchungo,Canchungo,12.0657,-16.0291,19812
4575,Guinea-Bissau,Bolama,Caravela,Caravela,11.4924,-16.3029,393
3099,Guinea-Bissau,Tombali,Catio,Catio,11.2827,-15.2551,9767
4588,Guinea-Bissau,Gabu,Sonaco,Contuboel,12.3768,-14.56,6542
4592,Guinea-Bissau,Bafata,Galomaro,Cosse,11.9533,-14.6388,2634
3100,Guinea-Bissau,Quinara,Buba,Cruzamento,11.5964,-14.9797,10539
4594,Guinea-Bissau,Quinara,Empada,Empada,11.5423,-15.225,5600
4579,Guinea-Bissau,Oio,Farim,Farim,12.4815,-15.2212,14386
4581,Guinea-Bissau,Quinara,Fulacunda,Fulacunda,11.775,-15.1718,2595
3104,Guinea-Bissau,Gabu,Gabu,Gabu,12.2766,-14.2212,61614
4577,Guinea-Bissau,Bafata,Gamamudo,Gamamudo,12.2716,-14.7259,4381
1922,Guinea-Bissau,Bafata,Bafata,Kirintim,12.1791,-14.6479,47980
4580,Guinea-Bissau,Tombali,Komo,Komo,11.1905,-15.3309,4916
4578,Guinea-Bissau,Oio,Mansaba,Mansaba,12.2936,-15.1706,9990
4595,Guinea-Bissau,Oio,Mansoa,Mansoa,12.0678,-15.3184,10967
4589,Guinea-Bissau,Sector Autonomo De Bissau,Sector Autonomo De Bissau,Mercado Central-Bissau-Velho,11.8592,-15.5824,348337
4598,Guinea-Bissau,Oio,Nhacra,Nhacra,11.9594,-15.5385,3969
1923,Guinea-Bissau,Bafata,Bafata,Nhambane,12.1718,-14.6517,47982
4593,Guinea-Bissau,Gabu,Pirada,Pirada,12.6666,-14.1547,3642
4591,Guinea-Bissau,Gabu,Pitche,Pitche,12.3263,-13.9539,8594
4585,Guinea-Bissau,Biombo,Prabis,Prabis,11.801,-15.7411,24367
4569,Guinea-Bissau,Tombali,Quebo,Quebo,11.5371,-14.7667,6990
3102,Guinea-Bissau,Biombo,Quinhamel,Quinhamel,11.8861,-15.8646,12727
4590,Guinea-Bissau,Biombo,Safim,Safim,11.9541,-15.6488,10874
4596,Guinea-Bissau,Cacheu,Sao Domingos,Sao Domingos,12.4053,-16.199,8329
4574,Guinea-Bissau,Gabu,Sonaco,Sonaco,12.3961,-14.4839,6185
4586,Guinea-Bissau,Quinara,Tite,Tite,11.7795,-15.4001,3609
4582,Guinea-Bissau,Bolama,Uno,Uno,11.2457,-16.1717,3069
4600,Guinea-Bissau,Bafata,Xitole,Xitole,11.7336,-14.8112,3036
1652,Iran (Islamic Republic of),Tehran,Tehran,Tehran Market,35.72,51.4,1464404
1464,Iraq,Anbar,Ramadi,Anbar,33.4163,43.3021,145197
1495,Iraq,Babil,Al-Musayab,Babylon,32.4832,44.4374,208885
1493,Iraq,Baghdad,Al-Resafa,Baghdad,33.3386,44.3939,637137
1496,Iraq,Basrah,Basrah,Basrah,30.5349,47.7888,675459
1465,Iraq,Diyala,Al-Muqdadiya,Diyala,33.7477,44.6394,76583
1492,Iraq,Dahuk,Dahuk,Dohuk,36.8695,42.994,331597
1474,Iraq,Erbil,Erbil,Erbil,36.1911,44.0092,357893
8360,Iraq,Ninewa,Mosul,Jadaa town,35.7487,43.283,193847
1469,Iraq,Kerbala,Kerbala,Kerbela,32.6114,44.0085,592913
1513,Iraq,Kirkuk,Kirkuk,Kirkuk,35.4681,44.3922,399925
1468,Iraq,Missan,Amara,Maysan,31.8322,47.1561,407455
1471,Iraq,Muthanna,Al-Samawa,Muthanna,31.3139,45.2871,343326
1475,Iraq,Ninewa,Mosul,Nainawa,36.335,43.1189,455319
1470,Iraq,Najaf,Najaf,Najaf,32.0005,44.3308,618368
1472,Iraq,Qadissiya,Diwaniya,Qadisiya,31.9877,44.9302,442265
1466,Iraq,Salah al-Din,Tikrit,Salah al-deen,34.5972,43.6857,47144
1494,Iraq,Sulaymaniyah,Sulaymaniya,Sulaimaniyah,35.5611,45.4375,354571
1473,Iraq,Thi-Qar,Nassriya,Thi-Qar,31.0483,46.2718,537066
1467,Iraq,Wassit,Kut,Wasit,32.5102,45.8136,309809
2085,Jordan,Ajloun,Qasabet Ajloun District,Ajloun,32.3236,35.7181,116357
2089,Jordan,Al  Aqaba,Al_Qwaira District,Al Aqaba,29.8095,35.351,4412
2086,Jordan,Al Balqa,Qasabet As_Salt District,Al Balqa,32.0343,35.7011,123405
2088,Jordan,Al Karak,Qasabet Al_Karak District,Al Karak,31.1555,35.7988,5472
2084,Jordan,Al Mafraq,Qasabet Al-Mafraq District,Al Mafraq,32.3417,36.202,122685
2092,Jordan,Al Tafilah,Qasabet At_Tafilah District,Al Tafilah,30.7912,35.6919,155
2087,Jordan,Amman,Al_Qwaismeh District,Amman,31.9133,35.9679,715494
2083,Jordan,Irbid,Qasabet Irbid District,Irbid,32.5461,35.8017,287595
2094,Jordan,Jarash,Qasabet Jerash District,Jarash,32.2619,35.8681,145106
2093,Jordan,Maan,Ma'an District,Maan,30.3545,36.5677,1
2090,Jordan,Madaba,Qasabet Madaba District,Madaba,31.7193,35.7932,165963
2091,Jordan,Zarqa,Qasabet Az_Zarqa District,Zarqa,32.0608,36.0943,636022
4238,Kenya,Coast,Mombasa,Bangladesh (Mombasa),-4.0118,39.6335,396290
3243,Kenya,North Eastern,Garissa,Dadaab town,0.0563,40.3073,138455
3252,Kenya,North Eastern,Garissa,Dagahaley (Daadab),0.1857,40.2916,61260
4628,Kenya,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,1788340
185,Kenya,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.5167,35.2833,253558
3253,Kenya,Rift Valley,Turkana,Ethiopia (Kakuma),3.7229,34.8482,64133
1855,Kenya,North Eastern,Garissa,Garissa,-0.4564,39.646,265257
3356,Kenya,North Eastern,Garissa,Garissa town (Garissa),-0.4597,39.6414,263932
3254,Kenya,North Eastern,Garissa,Hagadera (Daadab),0.0055,40.3678,139012
1854,Kenya,Coast,Tana River,Hola (Tana River),-1.5039,40.0274,22700
3250,Kenya,Rift Valley,Turkana,HongKong (Kakuma),3.7472,34.8393,61999
3255,Kenya,North Eastern,Garissa,IFO (Daadab),0.1108,40.3161,76491
5664,Kenya,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.0991,36.793,6221
3262,Kenya,Eastern,Isiolo,Isiolo town,0.3471,37.5808,65537
4235,Kenya,Coast,Mombasa,Junda (Mombasa),-4.0071,39.6776,531469
5668,Kenya,Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3212,37.7191,26297
1853,Kenya,Rift Valley,Kajiado,Kajiado,-1.8415,36.7913,16214
3248,Kenya,Rift Valley,Turkana,Kakuma 2,3.7526,34.8234,50567
3251,Kenya,Rift Valley,Turkana,Kakuma 3,3.7681,34.8218,41168
3249,Kenya,Rift Valley,Turkana,Kakuma 4,3.7431,34.8064,45394
4239,Kenya,Coast,Mombasa,Kalahari (Mombasa),-4.0314,39.6305,423032
3244,Kenya,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685,34.728,16438
3246,Kenya,Rift Valley,Turkana,Kalobeyei (Village 2),3.7609,34.7528,15901
3247,Kenya,Rift Valley,Turkana,Kalobeyei (Village 3),3.7139,34.8575,52454
4626,Kenya,Nairobi,Nairobi,Kangemi (Nairobi),-1.2693,36.7442,679766
5670,Kenya,Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,74440
5666,Kenya,Eastern,Makueni,Kathonzweni (Makueni),-1.9135,37.7317,11586
4625,Kenya,Nairobi,Nairobi,Kawangware (Nairobi),-1.2844,36.7436,707109
4627,Kenya,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.7833,613000
5671,Kenya,Nyanza,Kisumu,Kibuye (Kisumu),-0.0927,34.7691,336408
1852,Kenya,Coast,Kilifi,Kilifi,-3.6301,39.8511,76207
186,Kenya,Nyanza,Kisumu,Kisumu,-0.1,34.75,302130
4245,Kenya,Coast,Mombasa,Kisumu Ndogo (Mombasa),-4.04,39.6934,554913
5697,Kenya,Nairobi,Nairobi,Kitengela (Kajiado),-1.2855,36.8556,1753378
187,Kenya,Eastern,Kitui,Kitui,-1.3667,38.0167,55973
5892,Kenya,Eastern,Kitui,Kitui town (Kitui),-1.3566,38.0082,57977
5672,Kenya,Coast,Mombasa,Kongowea (Mombasa),-4.0572,39.6626,515619
188,Kenya,Rift Valley,Turkana,Lodwar (Turkana),3.1167,35.6,56423
3360,Kenya,Rift Valley,Turkana,Lodwar town,3.119,35.5983,55607
5896,Kenya,Rift Valley,West Pokot,Lomut (West Pokot),1.4352,35.5744,7514
5667,Kenya,Eastern,Makueni,Makueni,-1.8062,37.6214,25735
5897,Kenya,Rift Valley,West Pokot,Makutano (West Pokot),1.2531,35.0767,48335
189,Kenya,North Eastern,Mandera,Mandera,3.9368,41.8584,165357
1851,Kenya,Rift Valley,Baringo,Marigat (Baringo),0.4647,35.9601,9773
3355,Kenya,Rift Valley,Baringo,Marigat town (Baringo),0.4696,35.9807,12602
190,Kenya,Eastern,Marsabit,Marsabit,2.3333,37.9833,25633
3358,Kenya,Eastern,Marsabit,Marsabit town,2.3302,37.9892,26444
4624,Kenya,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,1598349
3245,Kenya,Rift Valley,Turkana,Mogadishu (Kakuma),3.7171,34.8503,58392
191,Kenya,Coast,Mombasa,Mombasa,-4.05,39.6667,536974
4236,Kenya,Coast,Mombasa,Moroto (Mombasa),-4.0338,39.6562,582265
4629,Kenya,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,1369565
184,Kenya,Nairobi,Nairobi,Nairobi,-1.2833,36.8167,1073834
1850,Kenya,Rift Valley,Nakuru,Nakuru,-0.283,36.0744,390420
4242,Kenya,Coast,Mombasa,Shonda (Mombasa),-4.1066,39.6467,229698
3267,Kenya,North Eastern,Mandera,Takaba (Mandera),3.3946,40.2259,58288
5665,Kenya,Eastern,Machakos,Tala Centre Market (Machakos),-1.267,37.3201,65296
5893,Kenya,Coast,Kwale,Vanga (Kwale),-4.6597,39.2167,5909
3271,Kenya,North Eastern,Wajir,Wajir town,1.7508,40.0585,192398
5698,Kenya,Nairobi,Nairobi,Wakulima (Nairobi),-1.2874,36.8317,1186686
5669,Kenya,Rift Valley,Nakuru,Wakulima (Nakuru),-0.3031,36.08,372000
6352,Kenya,Eastern,Makueni,Wote town (Makueni),-1.788,37.6333,24449
1684,Lebanon,Akkar,Akkar,Akkar,34.5329,36.0772,22943
1685,Lebanon,Mount Lebanon,Aley,Aley,33.8101,35.5974,117889
1686,Lebanon,Mount Lebanon,Baabda,Baabda,33.8338,35.5441,1432234
1687,Lebanon,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,34.0047,36.211,81091
1688,Lebanon,North,El Batroun,Batroun,34.2505,35.6675,52937
1691,Lebanon,North,Bcharre,Bechare,34.2511,36.0111,12570
1689,Lebanon,Beirut,Beirut,Beirut,33.8886,35.4955,1743803
1708,Lebanon,Bekaa,Zahle,Bekaa,33.8463,35.902,116960
1690,Lebanon,El Nabatieh,Bint Jubail,Bint Jbeil,33.1172,35.4289,25289
1692,Lebanon,Mount Lebanon,Chouf,Chouf,33.6483,35.5877,62425
1693,Lebanon,Mount Lebanon,El Meten,El Metn,33.9169,35.7188,66595
1702,Lebanon,El Nabatieh,El Nabatiye,El Nabatieh,33.3772,35.4838,138546
1694,Lebanon,El Nabatieh,Hasbaiya,Hasbaya,33.3979,35.6852,17512
1695,Lebanon,Baalbek-El Hermel,El Hermel,Hermel,34.3971,36.3872,28837
1696,Lebanon,Mount Lebanon,Jbeil,Jbeil,34.123,35.6519,31769
1697,Lebanon,South,Jezzine,Jezzine,33.5408,35.5862,37741
1698,Lebanon,Mount Lebanon,Kasrouane,Kesrwane,33.9685,35.6093,169690
1699,Lebanon,North,El Koura,Koura,34.3149,35.8062,30226
1700,Lebanon,El Nabatieh,Marjaayoun,Marjayoun,33.3579,35.5931,32574
1701,Lebanon,North,El Minieh-Danieh,Minieh-Dannieh,34.3814,36.0676,42379
10076,Lebanon,Mount Lebanon,Baabda,Mount Lebanon,33.8539,35.536,2269668
1705,Lebanon,North,Tripoli,North,34.4381,35.8308,347139
