latitude,longitude,rwi,error
19.9836736,105.4138184,0.235,0.382
21.4837405,105.2819824,0.592,0.422
21.9939882,105.1721191,-0.418,0.395
19.7149999,104.9963379,-0.323,0.371
11.7275454,108.2263184,-0.118,0.399
23.2312505,105.3479004,-0.162,0.374
11.6629959,106.7102051,0.445,0.411
12.7582314,109.3029785,0.270,0.431
9.7848511,105.4577637,0.772,0.405
15.7816814,108.0725098,0.171,0.405
10.6498109,106.6882324,1.118,0.438
10.1311167,106.4685059,0.776,0.424
11.9640971,107.0178223,-0.269,0.395
21.7492955,104.7106934,-0.239,0.417
10.3041101,104.7546387,-0.335,0.380
21.9736132,106.3806152,-0.761,0.392
15.8028247,108.4020996,0.852,0.410
20.6019358,105.6335449,-0.295,0.443
9.0912484,104.9743652,0.097,0.414
13.8060751,109.1271973,0.868,0.425
11.0598206,107.1057129,0.146,0.395
9.0912484,105.4797363,0.448,0.408
11.3184804,108.8415527,0.046,0.385
21.7697025,105.1281738,0.187,0.421
15.6336167,108.3581543,0.627,0.404
11.9211029,106.6442871,0.242,0.411
20.8896072,104.8645020,-0.304,0.377
14.5942153,107.8308105,-0.601,0.396
20.8280094,106.7321777,1.254,0.469
12.0070844,107.2595215,-0.521,0.376
13.1864679,108.0944824,-0.031,0.437
21.5859348,106.4685059,-0.379,0.424
9.1780244,105.1281738,0.383,0.435
9.2647792,105.1062012,0.156,0.400
17.2352512,106.4685059,0.329,0.424
16.7098626,107.3254395,0.493,0.413
11.5769066,109.0832520,0.037,0.398
12.9724418,109.3029785,-0.020,0.481
11.5553801,107.9187012,0.661,0.399
20.7252905,106.7541504,0.617,0.419
10.0662199,105.7653809,0.653,0.405
10.1094859,106.6662598,0.234,0.418
11.2753865,107.6330566,-0.171,0.382
9.7415422,105.3259277,-0.038,0.382
21.4837405,106.6442871,0.030,0.367
11.5123222,106.6003418,0.297,0.403
19.5287298,104.1833496,-0.721,0.372
14.3601909,109.0393066,0.441,0.376
16.7729866,106.9738770,-0.214,0.387
10.8872536,107.5671387,-0.657,0.439
16.3517676,107.4792480,-0.013,0.423
21.0127268,106.1169434,0.557,0.420
12.7153674,107.9626465,-0.200,0.399
12.3721972,107.6989746,-0.533,0.382
13.5925995,108.0505371,0.028,0.387
12.9081979,107.9406738,-0.332,0.399
20.9716982,103.7878418,-0.934,0.363
