latitude,longitude,rwi,error
13.8487469,-88.0554199,-0.396,0.376
14.2750302,-89.3957520,0.176,0.423
13.3575541,-88.4069824,0.953,0.440
13.5071552,-88.6267090,-0.596,0.376
13.9340669,-89.4177246,-0.574,0.387
13.5285192,-88.4729004,-0.111,0.419
13.6993616,-87.9895020,0.028,0.396
13.9127399,-88.1652832,0.189,0.448
14.0406726,-89.6154785,0.682,0.443
13.2506393,-88.3850098,-0.100,0.356
14.1685340,-89.5715332,-0.295,0.434
13.8700799,-89.4396973,-0.511,0.423
13.4216803,-87.7917480,-0.205,0.441
13.2720261,-87.9895020,-0.227,0.421
13.9340669,-88.8903809,0.501,0.485
13.6353101,-89.2858887,0.363,0.433
13.6353101,-88.7585449,0.219,0.474
13.2720261,-88.6486816,-0.436,0.340
13.7847363,-88.1872559,-0.785,0.378
13.5925995,-89.4396973,0.101,0.429
13.7633955,-88.4289551,-0.497,0.389
13.3575541,-87.9455566,-0.038,0.395
14.0406726,-89.4836426,-0.502,0.411
13.5712413,-88.9782715,-0.383,0.401
13.3789314,-88.7365723,-0.492,0.400
14.0193555,-89.1760254,0.348,0.432
13.9553920,-89.8352051,0.670,0.425
13.4003068,-88.8684082,-0.209,0.400
13.6353101,-88.1433105,-0.737,0.404
13.7633955,-88.1652832,-0.057,0.419
13.5071552,-88.8024902,-0.072,0.419
13.9980363,-89.1101074,-0.647,0.384
13.2506393,-88.4509277,-0.271,0.397
13.7420528,-89.7692871,-0.214,0.413
13.9553920,-89.8132324,0.920,0.439
13.7207082,-87.9675293,-0.326,0.378
14.3389038,-89.4616699,0.526,0.445
13.6780130,-89.5495605,0.073,0.421
13.7207082,-87.7917480,-0.048,0.407
13.8914108,-87.9235840,-0.055,0.374
13.7633955,-89.1540527,0.424,0.427
13.3147939,-88.9562988,0.147,0.467
13.8274120,-89.8791504,-0.586,0.330
13.4216803,-88.6706543,-0.443,0.404
13.8700799,-88.2751465,-0.344,0.435
13.5285192,-89.3957520,-0.645,0.407
14.0619878,-89.1540527,0.224,0.412
14.0406726,-89.4177246,-0.163,0.443
13.4857894,-89.2858887,0.496,0.453
13.7420528,-89.5056152,0.914,0.469
14.1472288,-89.6594238,0.368,0.456
13.6139558,-88.1872559,-0.302,0.430
13.1650736,-87.9675293,0.877,0.458
13.7847363,-89.7253418,0.556,0.472
13.6993616,-89.9230957,-0.483,0.433
13.3789314,-87.9455566,-0.188,0.413
14.3176146,-89.4616699,0.500,0.433
13.6566625,-87.7697754,-0.160,0.428
13.4644216,-88.3850098,-0.061,0.436
13.7847363,-90.0329590,0.805,0.469
13.5712413,-88.3630371,0.470,0.438
13.2078602,-88.6047363,-0.552,0.386
13.5285192,-88.2092285,-0.148,0.442
13.5925995,-87.7697754,0.528,0.472
13.9553920,-88.1652832,-0.159,0.311
13.4003068,-88.4069824,0.189,0.423
13.8060751,-88.1213379,-0.013,0.413
13.4644216,-89.2199707,-0.180,0.383
13.8274120,-88.2531738,0.006,0.419
13.4003068,-88.1652832,-0.043,0.426
13.7207082,-89.3737793,1.078,0.415
13.6353101,-89.2639160,0.725,0.460
13.5498812,-87.9016113,0.609,0.428
13.8060751,-88.9123535,-0.403,0.387
13.7847363,-89.6813965,-0.362,0.469
13.4003068,-88.4289551,0.158,0.443
14.2111385,-89.2199707,-0.595,0.460
13.8700799,-88.8684082,-0.273,0.451
13.6139558,-89.8791504,-0.198,0.436
13.9767151,-89.0661621,-0.070,0.407
13.8060751,-89.6813965,-0.025,0.406
13.7207082,-87.9895020,0.563,0.400
13.8914108,-89.4177246,-0.421,0.398
14.1259215,-89.5275879,-0.679,0.421
13.8274120,-90.0109863,-0.485,0.426
14.0406726,-88.7145996,-0.453,0.378
13.7420528,-88.5168457,-0.731,0.409
13.5712413,-88.3410645,0.095,0.451
13.4003068,-87.9675293,-0.051,0.427
13.8060751,-89.7253418,-0.436,0.430
13.8914108,-88.5168457,-0.306,0.333
14.1046123,-89.1540527,0.531,0.429
13.5285192,-87.8796387,-0.519,0.392
13.5285192,-89.0222168,-0.414,0.431
13.6566625,-87.8356934,-0.075,0.407
13.8060751,-89.5715332,0.376,0.467
14.2324377,-89.2419434,-0.513,0.388
13.6139558,-88.9562988,-0.313,0.415
13.9553920,-88.8024902,-0.350,0.405
13.8700799,-88.9562988,-0.542,0.407
13.7847363,-87.9675293,0.518,0.407
13.8487469,-89.1760254,-0.351,0.458
14.2963234,-89.3298340,-0.527,0.409
13.5071552,-87.9455566,-0.565,0.409
13.8060751,-89.7912598,0.052,0.393
13.7207082,-89.6154785,-0.787,0.447
13.8700799,-88.8244629,-0.138,0.447
13.9767151,-89.6813965,1.324,0.468
14.2963234,-89.1979980,-0.628,0.366
13.4644216,-88.2531738,-0.107,0.421
13.5712413,-89.3518066,-0.470,0.409
13.5925995,-88.8024902,-0.765,0.359
13.6139558,-88.2531738,0.017,0.438
13.6993616,-88.7805176,-0.387,0.435
13.7420528,-87.7917480,-0.022,0.425
13.7420528,-88.9343262,0.398,0.443
13.4644216,-88.0993652,-0.043,0.430
13.9340669,-88.8244629,-0.644,0.384
13.8274120,-88.3410645,0.185,0.430
13.4644216,-89.1101074,0.567,0.466
13.5925995,-88.4509277,0.632,0.456
13.8487469,-90.0769043,0.562,0.457
13.7847363,-88.8464355,-0.191,0.419
13.6353101,-89.3737793,0.496,0.548
13.8487469,-88.7145996,-0.687,0.403
13.2934109,-88.3850098,-0.446,0.328
13.2078602,-87.7038574,1.073,0.417
13.4216803,-88.2312012,-0.136,0.402
13.8914108,-89.3078613,0.567,0.459
13.4003068,-88.7365723,-0.165,0.456
13.4430519,-87.7697754,0.003,0.431
14.0193555,-89.7912598,0.299,0.492
13.9340669,-89.5275879,0.846,0.423
13.5071552,-88.1872559,1.181,0.440
13.7420528,-88.3190918,-0.265,0.394
13.3789314,-88.4289551,0.196,0.455
14.2111385,-89.0881348,-0.949,0.451
13.1650736,-88.0993652,0.369,0.460
14.3389038,-89.3957520,0.145,0.422
13.9767151,-89.0881348,-0.181,0.407
13.4430519,-88.4509277,-0.488,0.425
13.4003068,-87.9895020,0.141,0.392
13.8274120,-88.2971191,-0.258,0.410
13.6353101,-88.8684082,0.358,0.542
13.9980363,-89.9011230,-0.606,0.362
14.1472288,-89.6374512,-0.013,0.428
13.8274120,-88.7805176,-0.047,0.446
13.8060751,-88.3850098,-0.442,0.400
13.9980363,-89.5935059,0.930,0.467
14.3389038,-89.1540527,0.005,0.378
13.2934109,-87.9455566,0.054,0.392
13.6353101,-88.9782715,-0.248,0.441
13.5498812,-89.7473145,-0.290,0.403
13.6353101,-87.8796387,1.097,0.505
