latitude,longitude,rwi,error
12.8439375,-86.7810059,-0.164,0.406
13.9127399,-85.3747559,-0.406,0.327
13.1650736,-85.8361816,-0.431,0.303
11.5984314,-86.0119629,-0.619,0.395
13.4003068,-84.5397949,-0.322,0.305
12.3721972,-84.9353027,-0.498,0.352
13.1436775,-85.4406738,-0.574,0.310
14.4453192,-83.2873535,-0.089,0.344
11.5338520,-84.3420410,-0.465,0.398
12.8225137,-85.7043457,-0.292,0.421
13.5712413,-85.9240723,-0.423,0.329
11.2969342,-84.4079590,-0.453,0.355
13.1008797,-85.4846191,-0.436,0.296
12.7796606,-84.5617676,-0.643,0.306
11.8350943,-84.4958496,-0.693,0.333
12.5867322,-86.3854980,-0.337,0.445
12.3721972,-85.2209473,-0.137,0.328
12.2433913,-84.6716309,-0.554,0.342
12.9081979,-84.7595215,-0.879,0.317
11.8781020,-86.5173340,-0.176,0.375
11.7920798,-85.9020996,-0.336,0.308
12.4365763,-85.3088379,-0.847,0.307
12.9510290,-85.1989746,-0.377,0.352
12.3292689,-86.6491699,-0.192,0.416
13.0152618,-85.7263184,-0.466,0.384
13.7420528,-86.2536621,-0.477,0.365
12.8225137,-84.8913574,-0.643,0.301
11.6845141,-86.1877441,-0.345,0.376
12.6939327,-86.8688965,0.173,0.421
13.7420528,-85.8142090,-0.243,0.311
11.1460662,-84.3200684,-0.726,0.316
13.2292507,-85.9020996,0.090,0.426
11.3615678,-85.8361816,-0.635,0.402
12.5009395,-86.0778809,-0.486,0.446
13.7420528,-85.1989746,-0.855,0.299
13.6353101,-84.4079590,-0.695,0.354
12.6510579,-84.1662598,-0.625,0.354
12.2863336,-84.3859863,-0.566,0.317
13.7207082,-85.9460449,-0.804,0.295
12.3721972,-85.5505371,-0.285,0.394
11.7705700,-86.4953613,0.318,0.465
11.9426009,-85.4406738,-0.414,0.368
11.3831090,-85.9240723,-0.355,0.359
12.6724962,-85.7263184,-0.520,0.402
12.6724962,-85.1770020,-0.518,0.298
