latitude,longitude,rwi,error
-8.6787785,125.2331543,-0.502,0.382
-9.1997151,125.4089355,0.286,0.428
-9.2214045,124.2883301,-0.081,0.417
-8.8959258,125.5847168,-0.088,0.482
-9.2214045,125.3869629,-0.255,0.484
-9.3298312,124.2443848,-0.392,0.410
-8.8742168,125.4748535,-0.331,0.382
-8.6353339,125.7385254,-0.180,0.422
-8.7004990,125.4089355,-0.026,0.474
-8.7004990,125.9802246,-0.298,0.456
-8.6136097,125.4089355,-0.802,0.427
-8.7004990,126.8151855,-0.005,0.463
-8.8959258,125.5187988,-0.157,0.448
-9.2430925,125.3649902,-0.395,0.488
-8.9393399,125.3430176,-0.839,0.392
-9.2647792,125.2990723,-0.585,0.506
-8.8959258,125.0793457,-0.824,0.381
-8.8090822,125.4528809,-0.379,0.392
-8.8525066,125.0354004,-0.114,0.513
-9.3515125,125.1013184,-0.544,0.437
-9.1997151,124.3981934,-0.471,0.484
-8.7439361,126.7272949,-0.375,0.455
-8.8090822,125.6506348,0.424,0.494
-9.4598988,124.3103027,-0.566,0.422
-8.5267005,126.1999512,-0.130,0.483
-8.8090822,125.9582520,-0.651,0.387
-8.5267005,125.7385254,0.729,0.499
-8.5701576,126.3757324,-0.464,0.498
-8.6570568,125.7385254,-0.200,0.377
-8.9610451,125.5627441,-0.370,0.375
-8.8742168,125.2551270,-0.469,0.402
-9.2214045,125.5187988,-0.139,0.393
-9.0912484,125.3869629,-0.594,0.419
-9.2430925,125.0793457,-0.706,0.389
-8.6353339,125.5627441,-0.701,0.468
-8.3310827,126.9689941,-0.436,0.405
-8.7656527,125.2331543,-0.722,0.400
-9.3081485,124.1345215,0.373,0.428
-8.5701576,125.4089355,-0.091,0.471
-8.5484296,126.7712402,-1.001,0.392
-8.9393399,126.4196777,-0.562,0.490
-8.4180361,127.1008301,-0.649,0.514
-9.2214045,125.4089355,-0.863,0.409
-8.2441099,125.6066895,0.235,0.501
-8.4397714,127.0129395,0.108,0.511
-9.2430925,125.1013184,-0.390,0.388
-9.3298312,124.3103027,-0.356,0.393
-8.5267005,126.6174316,-0.566,0.400
-8.6570568,126.5075684,-0.391,0.492
-8.7222181,126.7053223,-0.435,0.393
-8.4832384,126.9470215,-0.396,0.386
-9.3731925,124.2443848,-0.547,0.384
-8.8742168,125.6506348,-0.168,0.380
-8.7004990,125.6286621,-0.263,0.419
-8.5701576,126.8371582,-0.233,0.416
-8.9827489,125.6066895,-0.288,0.397
-9.3731925,125.1672363,-0.604,0.466
-8.7439361,126.2878418,-0.186,0.377
-9.0044514,125.8483887,-0.623,0.377
-9.0261526,125.8044434,-1.003,0.434
-8.2875987,125.6066895,-0.783,0.411
-8.8307950,126.3098145,-0.306,0.378
-8.9827489,126.0681152,-0.298,0.429
-8.8959258,125.2551270,-0.346,0.376
-9.1346391,125.6726074,0.066,0.395
-8.4615055,126.6394043,-0.577,0.404
-8.6353339,125.8264160,-0.573,0.392
-9.1129444,125.6066895,-0.127,0.454
-8.2223637,125.5847168,-0.308,0.408
-9.2864645,125.2111816,-0.149,0.514
-8.9827489,125.2111816,0.805,0.556
-8.8090822,125.0793457,0.156,0.452
-9.0478525,125.6286621,-1.005,0.389
-9.0478525,125.5407715,-0.609,0.405
-8.5701576,126.6174316,-0.545,0.381
-8.7439361,125.5187988,-0.269,0.417
-8.9393399,125.1892090,-0.259,0.495
-9.1346391,125.5627441,-0.354,0.420
-8.1571180,125.6506348,-0.052,0.383
-8.8742168,125.6726074,-0.588,0.375
-8.5918843,125.4968262,-0.141,0.526
-8.6787785,125.4968262,0.028,0.419
-8.7439361,125.3869629,0.604,0.474
-8.4615055,127.0788574,-0.609,0.399
-8.9610451,126.2658691,-0.359,0.398
-8.5701576,126.5515137,-0.741,0.392
-8.8307950,125.4089355,-0.175,0.385
-8.7656527,125.1013184,-0.181,0.463
-8.5484296,126.6174316,-0.450,0.453
-8.4180361,127.1887207,-0.905,0.420
-9.0261526,125.9143066,-0.348,0.388
-8.7439361,125.6506348,-0.120,0.379
-8.6353339,126.5954590,-0.338,0.379
-8.6353339,125.1672363,0.237,0.405
-8.4832384,126.4636230,0.335,0.542
-8.9176335,125.1232910,-0.511,0.398
-9.3081485,125.1013184,0.017,0.507
-8.7222181,125.4968262,0.035,0.403
-8.6787785,125.9802246,0.277,0.525
-8.6353339,125.5187988,-0.176,0.454
-8.9610451,125.1013184,-0.248,0.426
-8.7004990,126.5734863,-0.866,0.491
-9.3515125,124.3103027,-0.512,0.396
-8.6353339,125.3869629,-0.309,0.423
-8.9610451,124.9914551,-0.112,0.465
-8.6787785,126.7712402,-0.683,0.388
-8.6787785,126.3537598,-0.606,0.383
-9.1780244,125.6726074,-0.258,0.398
-8.8959258,126.2658691,-0.687,0.387
-8.6570568,126.6833496,-0.353,0.389
-8.6136097,125.5187988,0.078,0.451
-9.1997151,125.1232910,-0.469,0.385
-9.2214045,125.0134277,-0.505,0.385
-9.0261526,125.5627441,-0.330,0.402
-9.3081485,124.3981934,-0.357,0.386
-9.0261526,125.3649902,0.226,0.480
-8.7004990,125.3869629,-0.471,0.510
-8.6353339,126.5295410,-0.587,0.406
-8.9176335,126.3977051,-0.337,0.433
-8.4615055,126.7492676,-0.340,0.387
-8.6353339,126.3317871,-0.663,0.398
-8.7222181,126.5734863,-0.664,0.378
-8.6136097,126.2878418,-0.896,0.378
-8.5049700,126.6833496,0.258,0.428
-8.6570568,125.1452637,-0.215,0.378
-8.7439361,126.1779785,-0.330,0.381
-8.6353339,126.6174316,-0.007,0.441
-8.6787785,125.6286621,-0.721,0.379
-8.7656527,125.9582520,-0.600,0.375
-9.3298312,125.0573730,-0.521,0.383
-9.1563324,125.5407715,0.048,0.462
-8.5267005,126.2219238,-0.746,0.404
-9.0478525,125.3210449,-0.424,0.446
-8.5701576,126.1999512,-0.875,0.382
-8.7873681,125.1232910,-0.638,0.407
-9.1780244,125.4528809,0.112,0.521
-8.5484296,125.4968262,0.665,0.502
-8.6787785,125.5187988,-0.172,0.425
-9.2864645,125.0573730,-0.572,0.393
-8.6136097,125.4309082,-0.254,0.403
-9.2647792,125.1013184,-0.761,0.390
-8.7439361,125.9802246,-0.313,0.393
-8.5918843,126.3977051,-0.332,0.458
-8.8742168,125.2331543,-0.139,0.492
-9.0261526,125.3430176,0.564,0.477
-8.4615055,126.9909668,-0.453,0.501
-9.1346391,125.7824707,-0.434,0.393
-8.6570568,126.5734863,-0.270,0.385
-8.7222181,126.6174316,-0.819,0.385
-9.2430925,125.1452637,-0.889,0.391
-8.3528229,127.0129395,-0.476,0.421
-9.1563324,125.7385254,0.245,0.521
-8.8959258,126.2219238,-0.255,0.411
-8.8959258,125.4528809,-0.399,0.381
-8.5918843,126.5075684,-0.678,0.397
-9.1346391,125.6945801,-0.041,0.460
-8.9393399,125.7165527,-0.342,0.381
-8.9827489,125.4089355,-0.727,0.376
-8.8090822,125.9802246,-0.368,0.441
-9.2214045,125.2111816,-0.641,0.392
-8.7004990,126.2219238,-0.403,0.439
-8.8525066,126.0681152,-0.604,0.377
-8.5701576,125.8264160,-0.200,0.401
-8.7439361,125.4968262,-0.500,0.402
-8.6353339,127.0129395,-0.054,0.488
-8.8525066,125.1892090,-0.179,0.379
-8.5701576,126.7272949,-0.283,0.383
-9.0695511,125.3869629,-0.271,0.456
-8.9827489,125.4968262,0.302,0.513
-8.5484296,125.5627441,0.835,0.568
-9.2864645,124.2224121,-0.581,0.395
-9.0912484,125.7824707,-0.574,0.395
-8.5267005,126.4416504,-0.199,0.492
-8.4615055,127.0129395,-0.153,0.474
-9.1997151,125.1892090,-0.061,0.390
-8.9827489,124.9475098,-0.775,0.391
-8.6787785,125.4309082,0.750,0.507
-9.0044514,125.2990723,-0.360,0.412
-9.4165483,125.1013184,-0.575,0.390
-8.7656527,125.5187988,-0.470,0.378
-8.8959258,125.3649902,-0.705,0.380
-8.4397714,126.3537598,-0.247,0.391
-8.8525066,125.6286621,-0.236,0.575
-8.6787785,125.5627441,-0.111,0.461
-8.8307950,126.1120605,-1.044,0.379
-9.2214045,125.3649902,0.105,0.520
-8.9610451,125.4089355,-0.641,0.378
-8.9610451,125.0354004,0.102,0.489
-8.5267005,127.0129395,-0.214,0.526
-8.9176335,126.1120605,-0.347,0.384
-8.7656527,125.9362793,-0.283,0.380
-8.7222181,126.7932129,-0.764,0.384
-8.8525066,125.5847168,-0.135,0.461
-8.4615055,126.4636230,0.546,0.528
-9.1129444,125.2770996,-0.814,0.410
-9.1780244,125.5627441,-0.428,0.407
-8.8525066,125.5187988,0.083,0.390
-9.0912484,125.5187988,-0.353,0.388
-8.3528229,126.9909668,-0.468,0.405
-9.4165483,125.1452637,-0.588,0.386
-9.0478525,125.3430176,-0.380,0.453
-8.9827489,126.0241699,-0.197,0.437
-8.9827489,125.3649902,0.174,0.429
-8.7004990,125.1672363,-0.267,0.381
-8.5049700,126.5075684,-0.422,0.386
-8.4832384,125.8264160,0.005,0.568
-8.7004990,125.9143066,-0.734,0.375
-8.9610451,125.6506348,-0.633,0.391
-8.4832384,126.6833496,-0.622,0.399
-8.6570568,127.0349121,0.177,0.500
-8.9176335,126.1340332,-0.676,0.381
-8.6570568,126.6613770,-0.542,0.419
-9.3298312,125.2551270,0.295,0.527
-9.2214045,125.0354004,-0.311,0.389
-8.6136097,125.3430176,0.314,0.463
-8.7439361,126.5075684,-0.391,0.381
-8.8307950,125.6286621,0.050,0.378
-8.6353339,125.6945801,-0.592,0.398
-9.1997151,124.3542480,0.172,0.558
-8.5267005,126.1560059,-0.367,0.475
-8.4832384,126.6174316,0.066,0.384
-8.5701576,125.8703613,-0.640,0.394
-8.8959258,125.0354004,-0.620,0.386
-8.5918843,126.5515137,-0.352,0.460
-8.7873681,125.9582520,-0.116,0.398
-8.8525066,125.0793457,-0.590,0.415
-8.6136097,125.7385254,0.086,0.399
-8.6353339,125.3649902,-0.452,0.510
-9.0912484,125.2990723,-0.631,0.405
-8.7439361,125.6726074,-0.263,0.393
-8.7873681,125.3210449,0.018,0.399
-8.8090822,125.5847168,-0.076,0.453
-9.3081485,124.3762207,0.207,0.408
-8.6787785,126.6833496,-0.680,0.382
-8.6570568,125.7604980,-0.658,0.381
-8.4180361,126.9250488,-0.008,0.431
-8.9393399,125.6506348,-0.363,0.386
-9.3515125,125.2551270,-0.290,0.458
-9.2864645,125.0134277,-0.606,0.493
-8.6787785,125.2770996,-0.219,0.381
-9.1129444,125.4309082,-0.395,0.390
-8.7439361,126.5734863,-0.482,0.411
-8.3310827,126.9470215,-0.268,0.421
-8.7004990,126.9250488,-0.614,0.384
-8.7439361,126.7712402,0.374,0.497
-8.4832384,126.4416504,0.449,0.543
-8.5267005,126.8151855,-0.099,0.406
-8.8525066,125.3210449,-0.125,0.400
-8.9610451,124.9475098,0.747,0.526
-9.1997151,125.5407715,-0.268,0.387
-8.4832384,126.3537598,0.133,0.462
-9.2647792,125.1672363,-0.776,0.386
-8.4832384,126.6613770,0.362,0.508
-8.6136097,125.1672363,0.498,0.441
-8.6570568,125.6945801,-0.655,0.489
-8.8742168,126.3757324,0.818,0.590
-8.6353339,125.3430176,-0.533,0.391
-9.3298312,124.3981934,0.021,0.408
