latitude,longitude,rwi,error
5.2988268,-6.7126465,-0.526,0.360
9.4815719,-3.1970215,-0.274,0.365
9.4598988,-6.9543457,-0.527,0.382
4.8829942,-6.6027832,0.006,0.402
6.7846256,-5.1086426,0.649,0.467
7.3951528,-4.2517090,-0.293,0.335
7.9395558,-6.3830566,-0.929,0.338
7.6783293,-4.4714355,-0.038,0.361
7.9395558,-7.5036621,-0.554,0.330
8.9176335,-5.7458496,-0.753,0.361
7.5694372,-3.9660645,0.166,0.340
6.1077838,-6.1633301,-0.212,0.403
4.7297265,-7.3937988,0.374,0.441
6.4354006,-6.8884277,0.066,0.326
7.4169421,-4.7351074,-0.102,0.390
9.6549077,-5.2624512,-0.410,0.351
7.7436512,-7.3278809,-0.533,0.326
6.3480564,-4.2297363,-0.335,0.335
6.1514779,-6.0974121,-0.652,0.383
7.0027636,-7.5036621,-0.295,0.418
5.6925158,-3.3508301,-0.491,0.351
6.3698938,-4.0100098,-0.086,0.399
9.1563324,-4.9548340,-1.126,0.328
5.6706511,-3.1970215,-0.713,0.323
7.9830776,-6.3391113,-0.403,0.339
7.9395558,-5.9216309,-0.615,0.367
7.3733623,-3.6804199,-0.576,0.348
7.7871935,-6.7565918,-0.635,0.332
4.7516240,-7.3937988,-0.417,0.331
9.8065034,-4.9108887,-0.567,0.342
10.1527460,-5.7019043,-0.623,0.324
5.2988268,-4.9108887,-0.031,0.464
5.4519589,-5.2844238,-0.272,0.379
5.9985331,-4.2736816,-0.052,0.417
5.2988268,-3.2629395,-0.170,0.396
6.7846256,-3.2849121,-0.609,0.349
8.1788678,-6.1853027,-0.561,0.388
6.5227299,-7.4377441,-0.122,0.334
7.7001044,-3.2189941,-0.339,0.437
6.1514779,-3.2409668,-0.305,0.337
9.8498038,-5.0866699,-0.503,0.330
6.5882169,-4.3835449,-0.125,0.356
9.6982277,-6.0534668,-0.231,0.353
8.5049700,-3.7463379,-0.655,0.328
5.0800010,-6.4929199,-0.586,0.335
5.5175751,-6.6027832,-0.511,0.472
7.3515708,-8.0529785,-0.524,0.324
5.9985331,-6.2731934,-0.477,0.462
7.1553996,-3.7023926,-0.062,0.360
6.1077838,-4.5812988,-0.607,0.353
8.2875987,-7.0642090,-0.579,0.330
7.6565531,-3.8781738,-0.329,0.344
10.3257277,-5.2185059,-0.434,0.339
5.9329721,-3.9440918,-0.029,0.416
