latitude,longitude,rwi,error
-1.8563646,16.0290527,-0.371,0.337
-2.4272521,15.0842285,-0.475,0.338
-3.7436712,13.8098145,-0.422,0.324
-4.6640299,11.7883301,0.276,0.487
-3.8752158,12.8210449,-0.520,0.326
-4.1163273,12.1838379,-0.398,0.326
-4.4230904,12.2277832,-0.624,0.343
-3.8313699,11.9641113,-0.549,0.366
-1.3951258,15.6115723,-0.618,0.330
-3.4585910,12.6232910,-0.424,0.365
-4.4011829,11.7004395,-0.063,0.392
0.1647947,14.2492676,-0.854,0.347
-3.9629009,11.3049316,-0.433,0.339
-1.5049538,15.8312988,-0.137,0.333
-0.9118267,15.9631348,-0.274,0.332
-3.6340356,13.8757324,-0.813,0.388
-4.4230904,11.7443848,-0.623,0.331
-4.0067400,11.3269043,0.149,0.362
-4.0067400,13.9636230,-0.558,0.327
-1.6147764,16.0290527,-0.511,0.351
-3.6559638,13.3483887,-0.056,0.364
-2.6248138,13.2385254,-0.459,0.350
-0.5163504,17.6989746,-0.290,0.336
-4.1601581,13.7878418,-0.463,0.344
-0.5383221,17.6989746,-0.423,0.337
2.9759559,17.8308105,-0.910,0.333
-1.0436434,15.0402832,-1.122,0.330
-4.2258996,15.3479004,-0.249,0.337
-0.9557662,15.4138184,-0.316,0.330
-2.7345569,15.2819824,-0.588,0.325
-1.7245930,15.9191895,-0.019,0.360
3.3927908,18.5778809,-1.009,0.338
-1.4829887,15.9191895,-0.547,0.334
-0.7580345,14.5349121,-0.541,0.333
1.1754546,17.3474121,-1.445,0.336
3.3927908,17.8088379,-1.109,0.334
-4.3135463,13.7878418,-0.492,0.352
2.9540126,18.2482910,-1.128,0.335
-4.8173122,11.8981934,1.451,0.421
-4.3573658,12.3596191,0.019,0.327
2.1198775,18.0725098,-0.254,0.335
-4.7954168,12.0080566,0.080,0.349
-2.7126091,11.6564941,-0.293,0.333
0.3405742,15.4577637,-0.922,0.330
-4.4011829,12.8869629,-0.851,0.349
-0.5383221,17.3474121,-0.736,0.332
1.6367402,16.7541504,-0.698,0.333
-4.5983271,12.1179199,-0.551,0.350
-1.1754546,16.9079590,-1.019,0.338
-2.6906608,15.5676270,-0.854,0.329
-2.6687122,15.5676270,-0.217,0.328
-4.0286586,13.8977051,-0.322,0.327
-0.8239462,14.7106934,-0.410,0.333
-4.6421296,13.2604980,-0.266,0.330
-4.4449973,13.6120605,0.102,0.340
-0.3845186,17.6989746,-0.666,0.334
-1.0875811,15.2380371,-0.493,0.329
-0.4943786,17.3913574,-0.728,0.332
1.6367402,18.0725098,-0.156,0.344
-4.2916356,13.2604980,-0.571,0.353
-4.3354564,13.8757324,-0.517,0.328
0.1428221,14.2712402,-0.100,0.331
-3.5901776,11.8981934,-0.127,0.332
-0.9777357,16.1169434,-0.444,0.334
2.9978987,17.4353027,-0.840,0.333
-4.2478122,13.1945801,-0.468,0.344
-2.4272521,14.3811035,-0.195,0.327
-2.4272521,14.4470215,-0.368,0.326
1.3951258,17.5671387,-0.576,0.338
-3.9409805,13.5241699,-0.331,0.324
-4.1820725,15.3259277,0.197,0.392
-3.6778914,13.3483887,0.444,0.478
3.3489215,18.6437988,-0.392,0.350
-4.5545219,11.8322754,0.170,0.329
-0.4064907,16.5344238,-0.565,0.333
-1.4390576,15.8093262,-0.517,0.333
-1.6147764,15.3479004,0.001,0.331
-1.9661667,15.9191895,-0.724,0.336
-0.3625464,15.7873535,-0.074,0.331
-1.1754546,15.9631348,0.260,0.493
0.4284628,15.4138184,-0.640,0.333
-0.4724067,15.8972168,0.402,0.472
-2.1857489,14.6228027,-0.147,0.332
-4.8173122,11.8762207,1.440,0.442
-4.6859294,11.9860840,-0.185,0.335
-0.8898568,14.8205566,-0.168,0.394
-1.1974226,14.9743652,-0.301,0.330
-1.8344033,14.8864746,0.070,0.332
-0.9118267,15.5895996,-0.261,0.338
-2.4492049,14.4909668,-0.315,0.325
-4.0067400,14.0295410,-0.802,0.327
-0.2526847,14.9084473,-0.675,0.328
-4.7735207,13.4143066,-0.161,0.328
3.1076060,18.5778809,-0.757,0.341
-4.2916356,13.7878418,-0.320,0.328
-0.2087398,17.1716309,-1.096,0.330
-2.7126091,15.5456543,-0.608,0.329
-2.6248138,11.8762207,-0.069,0.393
-4.0944111,12.9528809,0.095,0.328
-4.3354564,13.6120605,-0.542,0.326
-4.2697242,11.7883301,-0.328,0.330
-0.8678867,14.7985840,-0.402,0.332
