latitude,longitude,rwi,error
16.8991717,-15.4357910,-0.494,0.267
17.2352512,-13.2385254,-0.707,0.272
17.3611242,-12.2058105,-0.381,0.253
15.7182383,-9.3713379,-0.360,0.266
17.2352512,-16.0949707,-0.592,0.289
15.8239658,-5.7897949,0.097,0.255
15.6970862,-9.5471191,-0.969,0.266
15.9296380,-7.4597168,-0.528,0.268
16.3306825,-13.6999512,-0.396,0.264
17.4449916,-13.3044434,-0.773,0.287
20.9922139,-17.0178223,0.547,0.405
15.6547754,-5.6579590,0.027,0.256
16.6677684,-14.2712402,-0.681,0.277
18.1145288,-12.3376465,-0.065,0.263
15.5701276,-8.7561035,-0.665,0.270
15.6547754,-9.4592285,-0.374,0.264
16.4571585,-12.7111816,-0.430,0.261
15.8873757,-12.7331543,-0.876,0.263
16.3728503,-10.2502441,-0.332,0.321
15.7605359,-6.6906738,-0.419,0.265
16.4571585,-9.0856934,-0.247,0.258
15.5277906,-12.6452637,-0.272,0.266
17.7172934,-14.9523926,-0.181,0.331
16.8781467,-9.5690918,-0.291,0.261
15.6970862,-12.2937012,-0.467,0.276
15.7393882,-9.4592285,-0.100,0.266
17.0042615,-11.3269043,-0.151,0.259
17.0882909,-15.8972168,-0.421,0.256
15.5701276,-11.0852051,-0.620,0.278
16.6467178,-14.7326660,-0.198,0.267
16.6467178,-12.6892090,-0.788,0.295
15.4854449,-13.0847168,-0.604,0.288
16.2885057,-13.6560059,-0.045,0.261
16.2463197,-11.0632324,-0.387,0.268
17.6335519,-11.7443848,-0.621,0.264
16.3095952,-12.9748535,-0.163,0.279
16.5203656,-12.1398926,-0.441,0.258
16.8781467,-9.3933105,-0.246,0.260
16.5835521,-11.3488770,-0.235,0.295
16.1197076,-7.4377441,-0.031,0.267
17.5288204,-14.6447754,0.170,0.335
14.9553991,-11.8103027,-0.447,0.269
16.5624922,-12.4035645,-0.856,0.259
16.7940233,-12.6672363,-0.573,0.258
16.5203656,-10.7775879,-0.394,0.306
16.5203656,-12.4475098,-0.341,0.257
17.0672871,-12.0080566,-0.234,0.292
16.3939308,-11.4587402,-0.391,0.257
17.4869108,-14.5568848,0.230,0.243
16.1830238,-8.1848145,0.091,0.265
15.5489602,-11.6564941,-0.443,0.279
16.2463197,-11.1511230,-0.782,0.258
15.8028247,-10.4260254,-0.199,0.265
15.6336167,-7.6135254,-0.740,0.271
17.6754275,-16.0070801,-0.324,0.277
18.0727566,-15.9631348,1.292,0.361
17.4030627,-13.2385254,-0.575,0.256
16.0563712,-9.2614746,-0.628,0.264
15.8028247,-5.7238770,-0.585,0.258
16.3306825,-12.8869629,-0.057,0.266
15.5701276,-8.9099121,-0.111,0.265
15.7605359,-10.5798340,-0.811,0.267
16.7940233,-7.3498535,-0.009,0.264
15.6970862,-6.2951660,-0.865,0.263
17.4869108,-14.6008301,-0.433,0.305
16.9832482,-13.3044434,-0.329,0.258
16.4150090,-8.3166504,-0.130,0.264
16.4150090,-12.2937012,-0.667,0.274
16.2674138,-11.7004395,-0.691,0.258
16.6677684,-14.3151855,-0.649,0.276
15.5489602,-10.6237793,-0.020,0.266
15.5701276,-12.6892090,-0.564,0.265
16.3306825,-7.5256348,-0.422,0.266
15.7605359,-5.8996582,-0.684,0.260
