latitude,longitude,rwi,error
15.1039461,-16.1828613,0.714,0.566
14.6579971,-15.2819824,-0.927,0.380
16.2041247,-14.8205566,-0.617,0.381
16.5835521,-14.4250488,-0.545,0.378
14.1259215,-16.2048340,-0.325,0.412
14.4027591,-16.5124512,-0.497,0.388
14.3814760,-12.9528809,-0.776,0.377
15.0190747,-15.1721191,-0.282,0.386
16.1197076,-16.3586426,-0.329,0.403
14.4665962,-15.8312988,-0.800,0.413
13.9127399,-16.6662598,0.025,0.453
14.3389038,-16.5783691,-0.195,0.434
13.9767151,-15.9411621,-0.937,0.386
14.9341696,-16.2268066,-0.737,0.449
14.1046123,-16.3146973,-0.319,0.410
13.8274120,-16.0290527,-0.601,0.421
15.4854449,-16.5124512,-0.815,0.389
15.1463690,-15.8312988,-0.898,0.393
15.5277906,-16.5344238,-0.506,0.405
14.6154780,-16.7102051,-0.414,0.433
13.3789314,-14.8645020,-0.849,0.434
13.0366691,-15.7214355,-0.930,0.438
15.2735868,-16.2707520,-0.938,0.402
13.5285192,-14.2272949,-0.525,0.373
15.1887835,-15.5895996,-0.271,0.419
15.0190747,-16.7541504,-0.500,0.486
14.2963234,-14.4250488,-0.560,0.376
15.9085080,-15.9191895,-0.965,0.384
12.9081979,-14.1613770,0.270,0.564
13.8914108,-15.3479004,-0.365,0.403
14.8917045,-16.8640137,0.759,0.493
14.3814760,-15.5236816,-0.402,0.382
16.4992989,-15.3698730,-0.811,0.403
14.4453192,-16.5563965,-0.338,0.445
14.4453192,-15.9191895,-0.963,0.437
15.5701276,-14.9743652,-0.563,0.380
15.1463690,-15.3039551,-0.910,0.381
14.9978516,-12.7331543,-0.434,0.433
13.2720261,-15.5676270,-0.682,0.390
12.8439375,-15.0402832,-0.529,0.407
14.9341696,-15.8972168,0.269,0.500
14.9341696,-17.0397949,-0.105,0.502
13.5712413,-13.4143066,-0.521,0.380
16.0774856,-14.7985840,0.047,0.378
13.1864679,-11.9421387,-0.362,0.362
12.9938527,-14.3591309,-0.846,0.371
16.4571585,-16.0949707,-0.458,0.383
14.1046123,-12.3596191,-0.133,0.366
16.6467178,-14.9963379,-0.480,0.381
16.2252233,-14.5788574,-0.569,0.393
14.5942153,-15.8093262,-0.889,0.410
13.8487469,-13.4582520,-0.696,0.387
16.3728503,-14.2932129,-0.336,0.392
15.5489602,-13.4362793,-0.849,0.383
16.4782298,-15.5017090,-0.684,0.418
12.7796606,-16.2048340,-0.929,0.423
16.1619207,-16.2707520,-0.172,0.374
14.6367386,-15.7214355,-0.042,0.549
14.0193555,-15.5456543,-0.219,0.402
12.6296178,-15.5236816,0.150,0.502
12.6939327,-15.9631348,-0.300,0.387
13.2506393,-14.4909668,-0.191,0.385
14.0406726,-16.2707520,-0.388,0.396
14.4878712,-16.8420410,-0.439,0.396
14.4665962,-16.7102051,-0.374,0.422
15.3795428,-15.9851074,-1.001,0.382
15.8239658,-14.5129395,-0.517,0.378
13.1864679,-14.0295410,-0.448,0.383
14.1259215,-13.5681152,-0.381,0.383
16.3728503,-15.6774902,-0.490,0.383
13.0366691,-15.5676270,-0.296,0.405
16.4150090,-14.7326660,-0.266,0.399
12.4365763,-15.7434082,-0.490,0.385
14.5304150,-16.8859863,-0.210,0.532
14.3389038,-14.6008301,-0.650,0.379
15.1039461,-15.9851074,-0.674,0.408
15.4007275,-13.5461426,-0.711,0.449
15.4007275,-16.2048340,-0.489,0.415
13.2078602,-14.0734863,-0.295,0.390
14.4878712,-14.6667480,-0.795,0.382
15.9296380,-16.4245605,-0.282,0.480
15.2735868,-14.4689941,-0.649,0.443
16.3728503,-15.2600098,-0.337,0.377
14.7642589,-15.2380371,-0.768,0.398
14.8067491,-16.7761230,-0.896,0.449
16.5414301,-15.4138184,-0.604,0.390
13.0580745,-14.7766113,-0.430,0.370
13.2292507,-14.1394043,-0.619,0.372
13.2506393,-15.1721191,-0.696,0.384
14.5729506,-15.5895996,-0.314,0.401
15.2735868,-16.0510254,-0.967,0.446
14.7642589,-15.8093262,-0.625,0.413
12.8439375,-14.9523926,-0.381,0.422
13.8487469,-15.5895996,-0.152,0.405
14.5091441,-16.0949707,-0.750,0.485
15.9085080,-16.4025879,-0.056,0.486
16.5624922,-15.4797363,-0.471,0.417
13.8700799,-13.5021973,-0.567,0.417
14.4453192,-16.1389160,-0.562,0.430
15.3159757,-16.0510254,-0.686,0.379
13.0366691,-16.0949707,0.341,0.394
14.1046123,-14.6228027,-0.795,0.387
14.9766264,-15.1501465,-0.656,0.387
12.8867796,-15.4357910,-0.613,0.446
13.7420528,-16.0510254,-0.458,0.443
16.4571585,-14.4030762,-0.446,0.447
15.5277906,-16.6223145,-0.581,0.399
14.8279911,-16.0949707,-0.528,0.443
14.8279911,-16.8200684,-0.663,0.469
15.3159757,-16.4685059,-0.673,0.399
14.8917045,-16.5344238,-0.727,0.418
12.8439375,-14.6228027,-0.196,0.396
15.8028247,-16.0510254,-0.393,0.391
16.0352546,-14.3591309,-0.680,0.384
14.8279911,-15.6774902,-0.944,0.431
14.1472288,-16.7321777,-0.255,0.477
15.3159757,-16.0729980,-0.477,0.423
15.5912928,-14.7766113,-0.702,0.376
14.9553991,-15.0622559,-0.839,0.383
14.4240402,-16.1389160,-0.928,0.434
15.2735868,-16.0290527,-0.490,0.380
12.6081759,-15.4797363,-0.797,0.382
16.5414301,-14.3591309,-0.542,0.381
13.0794780,-14.3591309,-0.251,0.368
14.0406726,-16.5344238,-0.720,0.396
12.9081979,-16.3366699,-0.061,0.468
13.8700799,-12.6232910,-0.046,0.423
13.5925995,-14.1174316,-0.693,0.377
14.1685340,-15.6115723,-0.833,0.407
16.4571585,-15.3698730,-0.968,0.387
14.8492310,-15.9631348,-0.106,0.507
14.8492310,-15.6115723,-0.735,0.385
16.4571585,-14.4689941,-0.912,0.378
14.4665962,-13.0407715,-1.088,0.373
15.2311894,-16.8200684,-0.028,0.488
12.4580325,-16.0290527,-0.815,0.370
12.7153674,-15.8093262,-0.570,0.442
12.5652867,-15.6335449,-0.410,0.427
14.0406726,-16.6662598,-0.454,0.447
14.8067491,-15.8972168,1.244,0.579
15.2947823,-13.0187988,-0.458,0.426
13.7420528,-15.8972168,-0.095,0.447
14.8492310,-16.9519043,-0.572,0.478
16.1408153,-13.8757324,-0.439,0.434
15.2311894,-14.4470215,-0.742,0.381
15.8239658,-15.7653809,-0.449,0.397
15.6336167,-15.8312988,-0.671,0.380
15.7182383,-14.6887207,-0.565,0.375
14.6367386,-15.6994629,0.021,0.527
16.4150090,-15.8532715,-0.976,0.430
14.8492310,-15.7653809,-0.629,0.430
15.0827314,-12.8430176,-1.031,0.421
14.9766264,-16.6003418,-0.776,0.406
15.4642688,-16.0510254,-0.775,0.418
14.7855051,-16.8420410,-0.178,0.538
14.5304150,-16.3806152,-0.129,0.406
13.1008797,-15.8752441,-0.622,0.406
14.6579971,-15.6335449,-0.599,0.388
16.0774856,-14.2272949,-0.586,0.385
12.7796606,-15.5676270,-0.354,0.490
13.8914108,-15.4138184,-0.530,0.414
13.3575541,-14.7546387,-0.482,0.410
15.9085080,-15.8093262,-0.530,0.390
13.2720261,-15.6774902,-0.523,0.392
13.9340669,-16.0729980,-0.204,0.450
15.3159757,-14.9304199,-0.273,0.391
14.6792536,-17.1496582,-0.140,0.465
12.5652867,-15.4797363,-0.534,0.370
15.5489602,-13.8317871,-0.118,0.374
14.3176146,-15.1062012,-0.448,0.388
13.5712413,-14.0954590,-0.557,0.375
14.4240402,-16.9738770,1.313,0.501
16.2041247,-15.8312988,-0.529,0.408
12.6296178,-16.6882324,-0.192,0.395
15.3371669,-15.5236816,-0.366,0.479
12.6081759,-12.1398926,-0.200,0.441
